longitude,latitude,stolen_place,cost,status,hood_num,hood_name,case_num
-79.5919259669439,43.7485232688545,House,1800,STOLEN,002,Mount Olive-Silverstone-Jamestown (2),77
-79.2934625882155,43.7821196362778,Commercial,1600,STOLEN,118,Tam O'Shanter-Sullivan (118),70
-79.3784277450713,43.6504100895137,Commercial,1400,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.314608971504,43.7560550228146,Commercial,2000,STOLEN,119,Wexford/Maryvale (119),125
-79.4160707300858,43.6640725086699,Outside,2000,STOLEN,080,Palmerston-Little Italy (80),501
-79.3833620466633,43.6620254011292,Other,0,STOLEN,167,Church-Wellesley (167),1053
-79.3931769356063,43.6413620804657,Other,350,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3275013290976,43.6833949080498,House,NA,STOLEN,066,Danforth (66),268
-79.3922455448513,43.666052205349,Educational,168,STOLEN,169,Bay-Cloverhill (169),780
-79.2879547061284,43.746817049435,Commercial,0,STOLEN,119,Wexford/Maryvale (119),125
-79.412239653256,43.780093896193,Outside,1600,STOLEN,152,East Willowdale (152),89
-79.2934625882155,43.7821196362778,Commercial,1600,STOLEN,118,Tam O'Shanter-Sullivan (118),70
-79.2320117665271,43.7401938821963,Transit,200,STOLEN,138,Eglinton East (138),57
-79.3788570492054,43.6606708997747,Commercial,650,STOLEN,168,Downtown Yonge East (168),1618
-79.4194742268406,43.6572289026998,Apartment,NA,STOLEN,080,Palmerston-Little Italy (80),501
-79.3751490492228,43.6533070924108,Outside,3500,STOLEN,168,Downtown Yonge East (168),1618
-79.4370618209781,43.6552164056345,Outside,0,STOLEN,083,Dufferin Grove (83),398
-79.3964957354901,43.6487331878368,Commercial,1300,STOLEN,078,Kensington-Chinatown (78),1237
-79.3723764526907,43.6581656972694,Other,0,STOLEN,073,Moss Park (73),1110
-79.2401335088286,43.7590559866234,House,NA,STOLEN,142,Woburn North (142),56
-79.4154904212099,43.7031388851009,Apartment,NA,UNKNOWN,101,Forest Hill South (101),124
-79.2520513347602,43.7358646818643,Commercial,900,STOLEN,138,Eglinton East (138),57
-79.393463143949,43.665780305483,Educational,0,STOLEN,079,University (79),1023
-79.2542411407459,43.7766362676131,Commercial,2300,STOLEN,156,Bendale-Glen Andrew (156),76
-79.3837284444395,43.6557204948242,Outside,1700,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3745305508885,43.657067296171,Other,1200,STOLEN,073,Moss Park (73),1110
-79.2542411407459,43.7766362676131,Commercial,1700,STOLEN,156,Bendale-Glen Andrew (156),76
-79.2928922102294,43.8218145309338,Educational,599,STOLEN,130,Milliken (130),28
-79.4329632845177,43.7184918605478,Apartment,NA,STOLEN,032,Englemount-Lawrence (32),148
-79.3603844778702,43.6759170339398,Educational,500,STOLEN,068,North Riverdale (68),286
-79.379357949273,43.6618755009793,Commercial,0,STOLEN,167,Church-Wellesley (167),1053
-79.2906746127632,43.8249776473142,Educational,700,STOLEN,130,Milliken (130),28
-79.2969856556597,43.6912923211686,House,500,STOLEN,062,East End-Danforth (62),423
-79.1960009011566,43.7556413926696,Transit,600,STOLEN,136,West Hill (136),158
-79.3938323387142,43.6538145932486,House,1200,STOLEN,078,Kensington-Chinatown (78),1237
-79.3858482454299,43.6608113999152,Commercial,1500,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.378683351624,43.6671242062279,Outside,600,STOLEN,167,Church-Wellesley (167),1053
-79.432439585124,43.7204676607881,Other,1850,STOLEN,032,Englemount-Lawrence (32),148
-79.4604667192576,43.6721808367238,Apartment,1000,STOLEN,091,Weston-Pelham Park (91),69
-79.4279808240051,43.6405788858685,Other,0,STOLEN,085,South Parkdale (85),401
-79.4160707300858,43.6640725086699,Other,700,STOLEN,080,Palmerston-Little Italy (80),501
-79.3837277468349,43.6629060020098,Other,1000,STOLEN,169,Bay-Cloverhill (169),780
-79.3778420490607,43.6582068973107,Educational,600,STOLEN,168,Downtown Yonge East (168),1618
-79.4205509222768,43.7897117051011,House,6000,STOLEN,036,Newtonbrook West (36),204
-79.2831549946315,43.7717573381891,Commercial,1900,STOLEN,126,Dorset Park (126),72
-79.3904198394596,43.6504719895756,Commercial,700,STOLEN,078,Kensington-Chinatown (78),1237
-79.3837284444395,43.6557204948242,Outside,1200,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3573574607533,43.6513401904438,Apartment,200,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.393918936535,43.6465042856079,Apartment,250,STOLEN,164,Wellington Place (164),1293
-79.400236244218,43.7036454095427,Other,2000,STOLEN,100,Yonge-Eglinton (100),198
-79.4316893264097,43.7910536168563,House,NA,UNKNOWN,036,Newtonbrook West (36),204
-79.2505343577113,43.7766129733211,Commercial,500,STOLEN,142,Woburn North (142),56
-79.4471720203859,43.6717388233625,Other,0,STOLEN,092,Corso Italia-Davenport (92),119
-79.3961410585224,43.6961318344311,Apartment,0,STOLEN,174,South Eglinton-Davisville (174),349
-79.4369866210032,43.6534762032892,Educational,100,STOLEN,083,Dufferin Grove (83),398
-79.3961410585224,43.6961318344311,Apartment,1300,STOLEN,174,South Eglinton-Davisville (174),349
-79.2944685474498,43.6712302299171,Other,1500,STOLEN,063,The Beaches (63),382
-79.3667246550451,43.653925293029,Other,1500,STOLEN,073,Moss Park (73),1110
-79.4228477257161,43.6484131929357,House,400,STOLEN,081,Trinity-Bellwoods (81),540
-79.5220178971549,43.6459354104686,Other,500,STOLEN,158,Islington (158),89
-79.3375618971235,43.6687811498208,Other,800,STOLEN,070,South Riverdale (70),979
-79.3699559567749,43.6655774046811,Apartment,0,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.3741298478007,43.6492587883624,Outside,2500,STOLEN,168,Downtown Yonge East (168),1618
-79.4234922293938,43.6695009166062,House,1200,STOLEN,172,Dovercourt Village (172),356
-79.3793664467043,43.65418629329,Commercial,1729,STOLEN,168,Downtown Yonge East (168),1618
-79.3968234398312,43.6601475009703,Educational,300,STOLEN,079,University (79),1023
-79.4226852257703,43.649385793988,Outside,NA,STOLEN,081,Trinity-Bellwoods (81),540
-79.4049733332339,43.654681596072,Other,800,STOLEN,078,Kensington-Chinatown (78),1237
-79.5719990073919,43.6777885050673,House,750,STOLEN,007,Willowridge-Martingrove-Richview (7),39
-79.5719990073919,43.6777885050673,House,750,STOLEN,007,Willowridge-Martingrove-Richview (7),39
-79.3912683363751,43.6401076791865,Apartment,650,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.2650856376227,43.7516112696426,Apartment,2800,STOLEN,126,Dorset Park (126),72
-79.3998740333739,43.6369821760859,Other,800,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.378683351624,43.6671242062279,Outside,0,STOLEN,167,Church-Wellesley (167),1053
-79.4141426287491,43.651302995121,House,900,STOLEN,081,Trinity-Bellwoods (81),540
-79.297084755962,43.6922087197968,House,150,STOLEN,061,Taylor-Massey (61),121
-79.3650017587484,43.6610478001515,Apartment,700,STOLEN,072,Regent Park (72),329
-79.3921049384829,43.6496469887506,Commercial,0,STOLEN,078,Kensington-Chinatown (78),1237
-79.2437536484132,43.7376511806733,Apartment,0,STOLEN,138,Eglinton East (138),57
-79.4342851219037,43.6571231072511,Other,700,STOLEN,083,Dufferin Grove (83),398
-79.373847347989,43.6486284877321,Commercial,3399,STOLEN,168,Downtown Yonge East (168),1618
-79.4366713236978,43.6661043174319,House,800,STOLEN,172,Dovercourt Village (172),356
-79.3377834843062,43.6586412170976,Other,1000,STOLEN,070,South Riverdale (70),979
-79.4071720148681,43.7579133882272,Outside,500,STOLEN,153,Avondale (153),157
-79.4331270222897,43.6413088885572,Outside,3,STOLEN,086,Roncesvalles (86),421
-79.3860636944084,43.7466821870891,Commercial,650,STOLEN,041,Bridle Path-Sunnybrook-York Mills (41),55
-79.4430917210282,43.664515818336,Other,600,STOLEN,171,Junction-Wallace Emerson (171),530
-79.4302421233448,43.6586163078009,Outside,1500,STOLEN,083,Dufferin Grove (83),398
-79.3769330479008,43.6529091920128,Outside,200,STOLEN,168,Downtown Yonge East (168),1618
-79.3926129385481,43.650877190014,Apartment,1000,STOLEN,078,Kensington-Chinatown (78),1237
-79.4824788450048,43.7285721479141,Other,500,STOLEN,155,Downsview (155),67
-79.3809129463861,43.6563247954285,Outside,180,STOLEN,168,Downtown Yonge East (168),1618
-79.3837790468618,43.6630379021417,Outside,4000,STOLEN,169,Bay-Cloverhill (169),780
-79.40017523593,43.6579719997348,Apartment,900,STOLEN,079,University (79),1023
-79.3837790468618,43.6630379021417,Outside,4000,STOLEN,169,Bay-Cloverhill (169),780
-79.3630059578158,43.6548000939038,Apartment,2500,STOLEN,073,Moss Park (73),1110
-79.4681908194986,43.6563163410307,Apartment,400,STOLEN,088,High Park North (88),448
-79.3793664467043,43.65418629329,Outside,NA,UNKNOWN,168,Downtown Yonge East (168),1618
-79.2951340593463,43.6960759147965,Apartment,1000,STOLEN,061,Taylor-Massey (61),121
-79.3848917666856,43.7094952249497,Outside,3300,STOLEN,099,Mount Pleasant East (99),207
-79.390665640027,43.6524201915239,Other,600,STOLEN,078,Kensington-Chinatown (78),1237
-79.3715466495228,43.647648386752,Apartment,780,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.2934625882155,43.7821196362778,Commercial,778.57,STOLEN,118,Tam O'Shanter-Sullivan (118),70
-79.3719025504383,43.6504605895642,Outside,2000,STOLEN,073,Moss Park (73),1110
-79.3914794666364,43.6886441481969,Educational,800,STOLEN,098,Rosedale-Moore Park (98),641
-79.5081528435105,43.7190749464395,Commercial,988.99,STOLEN,154,Oakdale-Beverley Heights (154),92
-79.4093466887915,43.7662676877844,Apartment,650,STOLEN,151,Yonge-Doris (151),175
-79.4810168252816,43.6578463694801,Other,1500,STOLEN,089,Runnymede-Bloor West Village (89),131
-79.4048113368961,43.6625061051902,House,600,STOLEN,079,University (79),1023
-79.3989776338516,43.6460440851478,Outside,1000,STOLEN,164,Wellington Place (164),1293
-79.3813584464469,43.6573980965019,Educational,650,STOLEN,168,Downtown Yonge East (168),1618
-79.4247786250725,43.6429952875927,Commercial,1000,STOLEN,084,Little Portugal (84),482
-79.3813584464469,43.6573980965019,Educational,650,STOLEN,168,Downtown Yonge East (168),1618
-79.4451530137916,43.7861505897175,Commercial,380,STOLEN,036,Newtonbrook West (36),204
-79.383092246615,43.6613701004739,Other,1200,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3956427347843,43.6400206791244,Apartment,900,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3992022335978,43.6352447743485,Other,2500,STOLEN,163,Fort York-Liberty Village (163),699
-79.3858379481384,43.6679975072343,Commercial,2700,STOLEN,167,Church-Wellesley (167),1053
-79.3973886423958,43.6680342091879,Educational,1000,STOLEN,079,University (79),1023
-79.4124038653512,43.7377369779445,House,7000,STOLEN,039,Bedford Park-Nortown (39),115
-79.3815731464711,43.6579000970039,Commercial,1200,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.402682032438,43.6439187839166,Other,900,STOLEN,164,Wellington Place (164),1293
-79.3660048573904,43.6594343985382,Other,200,STOLEN,072,Regent Park (72),329
-79.4486207232067,43.7232864553447,Transit,0,STOLEN,031,Yorkdale-Glen Park (31),186
-79.343746456519,43.7758819156433,Commercial,1200,STOLEN,047,Don Valley Village (47),70
-79.5136530966183,43.7412352570839,Outside,800,STOLEN,025,Glenfield-Jane Heights (25),112
-79.5560951263425,43.762548907832,Commercial,NA,STOLEN,021,Humber Summit (21),38
-79.4018171352701,43.6576337993323,Other,0,STOLEN,079,University (79),1023
-79.3767037512241,43.6624204015241,House,4000,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.4159903445941,43.7816329965267,Transit,700,STOLEN,036,Newtonbrook West (36),204
-79.1845214962234,43.7862739913207,Educational,100,STOLEN,134,Highland Creek (134),52
-79.3813584464469,43.6573980965019,Educational,400,STOLEN,168,Downtown Yonge East (168),1618
-79.3809129463861,43.6563247954285,Outside,720,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3653019561038,43.6542560933597,Commercial,2000,STOLEN,073,Moss Park (73),1110
-79.4765369056848,43.6783027231959,Other,500,STOLEN,111,Rockcliffe-Smythe (111),91
-79.3997042334306,43.6366181757219,Apartment,860,STOLEN,163,Fort York-Liberty Village (163),699
-79.4441681186094,43.6399692904516,Apartment,0,STOLEN,086,Roncesvalles (86),421
-79.3741298478007,43.6492587883624,Commercial,1600,STOLEN,168,Downtown Yonge East (168),1618
-79.424114025294,43.6376098807647,Other,589.99,STOLEN,085,South Parkdale (85),401
-79.4005902331352,43.6478853871859,Outside,2099,STOLEN,078,Kensington-Chinatown (78),1237
-79.3849412474072,43.6658362049399,Apartment,900,STOLEN,169,Bay-Cloverhill (169),780
-79.4143728571015,43.7751522949519,Outside,1200,STOLEN,151,Yonge-Doris (151),175
-79.3763604501496,43.6585104976143,Educational,4000,STOLEN,168,Downtown Yonge East (168),1618
-79.4604991201221,43.6621780361391,Other,250,STOLEN,090,Junction Area (90),220
-79.3774479455886,43.6420757811794,Apartment,1600,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.2833724948163,43.7732732384928,Outside,665,STOLEN,126,Dorset Park (126),72
-79.3763604501496,43.6585104976143,Educational,4000,STOLEN,168,Downtown Yonge East (168),1618
-79.5821063701517,43.7432591737937,Outside,100,STOLEN,002,Mount Olive-Silverstone-Jamestown (2),77
-79.5821063701517,43.7432591737937,Outside,100,STOLEN,002,Mount Olive-Silverstone-Jamestown (2),77
-79.3932779373831,43.6484030875067,Other,0,STOLEN,164,Wellington Place (164),1293
-79.4028199381052,43.7274499750929,Transit,600,STOLEN,105,Lawrence Park North (105),146
-79.3715466495228,43.647648386752,Other,4200,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.557360186891,43.7481562826863,House,NA,STOLEN,022,Humbermede (22),26
-79.3763604501496,43.6585104976143,Outside,NA,STOLEN,168,Downtown Yonge East (168),1618
-79.3691329532559,43.6533743924781,Commercial,300,STOLEN,073,Moss Park (73),1110
-79.4018319327213,43.6454807851952,Outside,500,STOLEN,164,Wellington Place (164),1293
-79.3892119412638,43.6546765937803,Commercial,1200,STOLEN,078,Kensington-Chinatown (78),1237
-79.3859815448017,43.6590599981638,Other,3700,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4126723371189,43.6886519157688,Outside,2000,STOLEN,101,Forest Hill South (101),124
-79.4137855287368,43.6416765835596,Apartment,1500,STOLEN,162,West Queen West (162),579
-79.3861390484279,43.6687295080645,Commercial,564.99,STOLEN,167,Church-Wellesley (167),1053
-79.3813201433936,43.6511616902653,Outside,NA,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4750493389148,43.7572294642273,Commercial,6000,STOLEN,027,York University Heights (27),265
-79.419209531446,43.6853987135471,Apartment,600,STOLEN,106,Humewood-Cedarvale (106),229
-79.4750493389148,43.7572294642273,Commercial,6000,STOLEN,027,York University Heights (27),265
-79.3799562462733,43.6540727931765,Other,1200,STOLEN,168,Downtown Yonge East (168),1618
-79.3778790513714,43.6652129043166,Apartment,903,STOLEN,167,Church-Wellesley (167),1053
-79.3799562462733,43.6540727931765,Other,1200,STOLEN,168,Downtown Yonge East (168),1618
-79.2320117665271,43.7401938821963,Transit,300,STOLEN,138,Eglinton East (138),57
-79.4165792302509,43.6655846102402,House,2000,STOLEN,095,Annex (95),1272
-79.3912683363751,43.6401076791865,Outside,250,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3799562462733,43.6540727931765,Commercial,9000,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4102021254439,43.7224812724683,Educational,3000,STOLEN,103,Lawrence Park South (103),136
-79.4094702301752,43.6450368870715,Other,499.97,STOLEN,162,West Queen West (162),579
-79.5636459865034,43.6353023140413,House,70,STOLEN,013,Etobicoke West Mall (13),36
-79.4849618202886,43.6562010623796,Transit,500,STOLEN,089,Runnymede-Bloor West Village (89),131
-79.4037183320925,43.6464649868082,Other,700,STOLEN,164,Wellington Place (164),1293
-79.343746456519,43.7758819156433,Outside,750,STOLEN,047,Don Valley Village (47),70
-79.3694490534279,43.6545223936261,Other,250,STOLEN,073,Moss Park (73),1110
-79.4686093264446,43.6666088602346,Apartment,1500,STOLEN,090,Junction Area (90),220
-79.379357949273,43.6618755009793,Commercial,1000,STOLEN,168,Downtown Yonge East (168),1618
-79.3809129463861,43.6563247954285,Other,565,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4887321263899,43.7544810670857,Outside,2100,STOLEN,027,York University Heights (27),265
-79.3978895427986,43.6692525106486,Apartment,2000,STOLEN,095,Annex (95),1272
-79.4065412311515,43.6466814879657,Commercial,150,STOLEN,081,Trinity-Bellwoods (81),540
-79.3545058649147,43.6552697943734,Apartment,750,STOLEN,073,Moss Park (73),1110
-79.38517394513,43.6592373983412,Outside,336,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3708875557966,43.6645055036092,Commercial,750,STOLEN,071,Cabbagetown-South St.James Town (71),565
-79.4195516272124,43.6595286051496,House,2300,STOLEN,080,Palmerston-Little Italy (80),501
-79.4713990242812,43.6602984585238,Educational,1110,STOLEN,088,High Park North (88),448
-79.3007746537057,43.6930080171717,Apartment,4500,STOLEN,061,Taylor-Massey (61),121
-79.3944449351836,43.6402448793485,Apartment,690,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.4159903445941,43.7816329965267,Transit,700,STOLEN,050,Newtonbrook East (50),81
-79.3839952412428,43.6423859814896,Apartment,769.99,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3999218360304,43.6579416996671,Other,1300,STOLEN,078,Kensington-Chinatown (78),1237
-79.3988585418405,43.7091109983587,Commercial,1900,STOLEN,173,North Toronto (173),198
-79.3988585418405,43.7091109983587,Commercial,2000,STOLEN,173,North Toronto (173),198
-79.4502085130101,43.753058485381104,Outside,650,STOLEN,033,Clanton Park (33),87
-79.5463910881923,43.6393430161471,Other,NA,UNKNOWN,158,Islington (158),89
-79.3999218360304,43.6579416996671,Other,1300,STOLEN,078,Kensington-Chinatown (78),1237
-79.5849090609008,43.6693483151191,House,0,STOLEN,011,Eringate-Centennial-West Deane (11),27
-79.3983132447477,43.7067408049577,Commercial,500,STOLEN,100,Yonge-Eglinton (100),198
-79.4812002159571,43.622964889692,Apartment,NA,STOLEN,161,Humber Bay Shores (161),338
-79.382118342475,43.6496062887099,Outside,6000,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4159903445941,43.7816329965267,Transit,800,STOLEN,050,Newtonbrook East (50),81
-79.4812002159571,43.622964889692,Apartment,2400,STOLEN,161,Humber Bay Shores (161),338
-79.411066829643,43.6466012890221,Apartment,1000,STOLEN,081,Trinity-Bellwoods (81),540
-79.4889147843963,43.7762848537744,Commercial,NA,STOLEN,027,York University Heights (27),265
-79.4546341151208,43.6568583136811,House,1281.36,STOLEN,088,High Park North (88),448
-79.5180175854979,43.6006945978579,House,2200,STOLEN,018,New Toronto (18),136
-79.382118342475,43.6496062887099,Outside,500,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3212215225446,43.6724521908912,Other,200,STOLEN,065,Greenwood-Coxwell (65),343
-79.3973304353978,43.6508613901597,Outside,2600,STOLEN,078,Kensington-Chinatown (78),1237
-79.3815731464711,43.6579000970039,Outside,500,STOLEN,168,Downtown Yonge East (168),1618
-79.3962625356394,43.6487715878752,Commercial,1000,STOLEN,078,Kensington-Chinatown (78),1237
-79.2787769019073,43.7701788422936,Commercial,700,STOLEN,126,Dorset Park (126),72
-79.50746306465,43.6030231340685,Apartment,2500,STOLEN,018,New Toronto (18),136
-79.3880083482595,43.6699987097251,Other,1500,STOLEN,169,Bay-Cloverhill (169),780
-79.312267146235,43.695290110279,Educational,899,STOLEN,060,Woodbine-Lumsden (60),49
-79.412893072559,43.7692692888757,Commercial,500,STOLEN,037,Willowdale West (37),167
-79.4074763413525,43.6758666211638,Outside,1200,STOLEN,096,Casa Loma (96),156
-79.2915797781562,43.7270449614474,Commercial,1000,STOLEN,119,Wexford/Maryvale (119),125
-79.3024266012134,43.7972106067543,House,3600,STOLEN,148,East L'Amoreaux (148),25
-79.3024266012134,43.7972106067543,House,1400,STOLEN,148,East L'Amoreaux (148),25
-79.412893072559,43.7692692888757,Commercial,440,STOLEN,037,Willowdale West (37),167
-79.3756368500693,43.6568224959262,Outside,0,STOLEN,168,Downtown Yonge East (168),1618
-79.2942578561824,43.6874049272611,House,60,STOLEN,062,East End-Danforth (62),423
-79.3024266012134,43.7972106067543,House,2500,STOLEN,148,East L'Amoreaux (148),25
-79.4018171352701,43.6576337993323,Apartment,1800,STOLEN,079,University (79),1023
-79.3986040429929,43.7080030010993,Apartment,400,STOLEN,173,North Toronto (173),198
-79.407706732919,43.6564703983052,Commercial,1423,STOLEN,078,Kensington-Chinatown (78),1237
-79.3908909638814,43.6995076362403,Apartment,3000,STOLEN,174,South Eglinton-Davisville (174),349
-79.3923302358885,43.6384861775899,Apartment,4057.66,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.4820552435191,43.72666614742,Commercial,1250,STOLEN,155,Downsview (155),67
-79.3824699506228,43.6694090085127,Apartment,1000,STOLEN,167,Church-Wellesley (167),1053
-79.3763604501496,43.6585104976143,Outside,1000,STOLEN,168,Downtown Yonge East (168),1618
-79.3945394356641,43.6440134831171,Other,100,STOLEN,164,Wellington Place (164),1293
-79.3715909514308,43.6528151919188,Apartment,400,STOLEN,073,Moss Park (73),1110
-79.4143728571015,43.7751522949519,Outside,330,STOLEN,151,Yonge-Doris (151),175
-79.2906582600033,43.6916684231122,Other,1000,STOLEN,061,Taylor-Massey (61),121
-79.3793664467043,43.65418629329,Other,4000,STOLEN,168,Downtown Yonge East (168),1618
-79.3944449351836,43.6402448793485,Apartment,2000,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3793664467043,43.65418629329,Other,4000,STOLEN,168,Downtown Yonge East (168),1618
-79.3846230509524,43.6718093111782,Outside,1000,STOLEN,098,Rosedale-Moore Park (98),641
-79.3944449351836,43.6402448793485,Apartment,1000,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.382088246527,43.659098198202,Outside,1200,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3989709401601,43.6654293069678,Educational,2800,STOLEN,079,University (79),1023
-79.3956427347843,43.6400206791244,Other,0,STOLEN,165,Harbourfront-CityPlace (165),1044
-79.3861390484279,43.6687295080645,Outside,1500,STOLEN,167,Church-Wellesley (167),1053
-79.3837790468618,43.6630379021417,Commercial,2000,STOLEN,169,Bay-Cloverhill (169),780
-79.379145444457,43.6460476851513,Transit,100,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3604714620345,43.6606597997636,Apartment,1300,STOLEN,072,Regent Park (72),329
-79.4014108328617,43.6477172872914,Other,1000,STOLEN,164,Wellington Place (164),1293
-79.4606911210172,43.6706802408754,Outside,NA,UNKNOWN,091,Weston-Pelham Park (91),69
-79.3545058649147,43.6552697943734,Other,2030,STOLEN,073,Moss Park (73),1110
-79.3874041477723,43.6684721078694,Other,500,STOLEN,169,Bay-Cloverhill (169),780
-79.2266676426512,43.7197296011358,House,1500,STOLEN,123,Cliffcrest (123),42
-79.2854624935555,43.7772774379286,Other,650,STOLEN,128,Agincourt South-Malvern West (128),61
-79.3837284444395,43.6557204948242,Other,250,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.4554051148638,43.6516764070289,Apartment,250,STOLEN,087,High Park-Swansea (87),291
-79.4031609347307,43.6573596990392,Commercial,0,STOLEN,079,University (79),1023
-79.3645932551583,43.6492314883351,Apartment,900,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.4192035266417,43.7946181122773,Other,NA,RECOVERED,050,Newtonbrook East (50),81
-79.3790877444954,43.6459171850208,Commercial,250,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3772462494943,43.6583159974198,Educational,700,STOLEN,168,Downtown Yonge East (168),1618
-79.3287658345987,43.6959378070911,Commercial,1200,STOLEN,058,Old East York (58),44
-79.4848129148309,43.6501496479159,Transit,3000,STOLEN,089,Runnymede-Bloor West Village (89),131
-79.4755534143924,43.6312685122686,Apartment,1400,STOLEN,161,Humber Bay Shores (161),338
-79.3723764526907,43.6581656972694,Apartment,791,STOLEN,073,Moss Park (73),1110
-79.3632180569854,43.6527329918366,Apartment,1000,STOLEN,073,Moss Park (73),1110
-79.3940734629841,43.6880336442218,Outside,3000,STOLEN,097,Yonge-St.Clair (97),163
-79.3932779373831,43.6484030875067,Outside,1300,STOLEN,164,Wellington Place (164),1293
-79.378683351624,43.6671242062279,Apartment,950.46,STOLEN,074,North St.James Town (74),486
-79.4381393233152,43.6664244182413,Outside,2300,STOLEN,172,Dovercourt Village (172),356
-79.2934625882155,43.7821196362778,Commercial,2100,STOLEN,118,Tam O'Shanter-Sullivan (118),70
-79.3959689533905,43.7018482217548,Other,0,STOLEN,174,South Eglinton-Davisville (174),349
-79.4745458158558,43.6399609236976,Apartment,600,STOLEN,087,High Park-Swansea (87),291
-79.3830173418757,43.6466026857063,Commercial,60,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3932779373831,43.6484030875067,Apartment,150,STOLEN,164,Wellington Place (164),1293
-79.4305783231392,43.6346256787968,Other,450,STOLEN,085,South Parkdale (85),401
-79.225150776164,43.7417880835386,Commercial,2700,STOLEN,139,Scarborough Village (139),46
-79.4220665108696,43.7017220759797,Apartment,4000,STOLEN,101,Forest Hill South (101),124
-79.3824117428642,43.6517566908603,Commercial,1200,STOLEN,170,Yonge-Bay Corridor (170),2141
-79.3505867649229,43.6430468821505,Outside,0,STOLEN,070,South Riverdale (70),979
-79.3793664467043,43.65418629329,Commercial,40000,STOLEN,168,Downtown Yonge East (168),1618
-79.459853824748,43.7276607526552,Commercial,500,STOLEN,031,Yorkdale-Glen Park (31),186
-79.3574816345599,43.7534887031089,Commercial,113.11,STOLEN,042,Banbury-Don Mills (42),85
-79.3809414494974,43.6657156048193,Outside,NA,STOLEN,167,Church-Wellesley (167),1053
-79.3574816345599,43.7534887031089,Commercial,3614.87,STOLEN,042,Banbury-Don Mills (42),85
-79.3574816345599,43.7534887031089,Commercial,2371.87,STOLEN,042,Banbury-Don Mills (42),85
-79.3635738570262,43.6535670926707,Outside,1000,STOLEN,073,Moss Park (73),1110
-79.3767471460558,43.6494070885107,Other,500,STOLEN,168,Downtown Yonge East (168),1618
-79.4370618209781,43.6552164056345,Commercial,NA,STOLEN,083,Dufferin Grove (83),398
-79.4170667276431,43.6551665999085,House,855,STOLEN,080,Palmerston-Little Italy (80),501
-79.41894234443,43.7809558987149,Apartment,1400,STOLEN,036,Newtonbrook West (36),204
-79.4119534293475,43.6420382839732,Outside,1000,STOLEN,162,West Queen West (162),579
-79.2899653553037,43.6803005369144,Outside,900,STOLEN,063,The Beaches (63),382
-79.3833620466633,43.6620254011292,Outside,1500,STOLEN,169,Bay-Cloverhill (169),780
-79.3923131372375,43.6460378851415,Other,0,STOLEN,164,Wellington Place (164),1293
-79.370296851356,43.649831388935,Commercial,0,STOLEN,166,St Lawrence-East Bayfront-The Islands,1295
-79.3649934572054,43.6569437960475,Commercial,2259.99,STOLEN,073,Moss Park (73),1110
-79.4623276152287,43.6541981200454,Apartment,3000,STOLEN,088,High Park North (88),448
-79.3973310575866,43.6950843344704,Apartment,6500,STOLEN,097,Yonge-St.Clair (97),163
-79.3973310575866,43.6950843344704,Apartment,4200,STOLEN,097,Yonge-St.Clair (97),163
-79.2808288133771,43.7909272784686,House,530,STOLEN,128,Agincourt South-Malvern West (128),61
-79.4372626209112,43.6404422887804,Outside,400,STOLEN,086,Roncesvalles (86),421
-79.4375981211553,43.6594035110401,Other,600,STOLEN,171,Junction-Wallace Emerson (171),530
